Feature	ALog2TPM+1	BLog2TPM+1
LOC107986578	2.14839184	2.502500341
FAAP20	1.847996907	2.502500341
PIP5K1A	1.834576391	2.502500341
CCNE2	1.070389328	2.502500341
MIR328	0.519374159	2.502500341
TICRR	0.180572246	2.502500341
PPFIA1	2.415037499	2.498250868
GBF1	2.350497247	2.498250868
PLXNA2	1.396890153	2.498250868
SPC24	0.415037499	2.498250868
LOC107986991	3.540192631	2.498250868
CLEC12A	3.142957954	2.498250868
LOC105378047	3.047305715	2.498250868
TMEM81	3.017921908	2.498250868
LOC107987272	2.827819025	2.498250868
SLC39A11	2.765534746	2.498250868
SLC26A11	2.758445322	2.498250868
CNOT6L	2.115477217	2.498250868
KIAA1586	2.115477217	2.498250868
LOC102724723	1.821029859	2.498250868
MARCO	5.936245316	2.493988841
LOC105374779	2.450661409	2.493988841
ZNF205-AS1	2.058893689	2.493988841
ZKSCAN2	1.722466024	2.493988841
TAF1C	1.341036918	2.493988841
LACAT8	1	2.493988841
MIR6767	0.519374159	2.493988841
HP09053	2.874469118	2.493988841
USF3	2.282933963	2.493988841
CENPP	2.252980741	2.493988841
ZNF624	2.058893689	2.493988841
CFAP36	4.172594188	2.489714186
FLJ21408	3.212050477	2.489714186
LOC100506922	2.715161224	2.489714186
HLTF	2.568842835	2.489714186
FRYL	2.252980741	2.489714186
LIAS	2.159198595	2.489714186
HEATR5B	2.047305715	2.489714186
DLG4	1.693022247	2.489714186
ANKRD37	4.10433666	2.485426827
CLN8	3.258016331	2.485426827
ATM	2.919657892	2.485426827
FBXO4	2.693022247	2.485426827
NLE1	2.273018494	2.485426827
PARN	2.10433666	2.485426827
SNCA-AS1	1.180572246	2.485426827
LOC105747689	4.515174171	2.48112669
PLEKHA3	3.070389328	2.48112669
LOC107985570	2.981852653	2.48112669
IFT80	2.900464326	2.48112669
HIST1H2BC	2.786596362	2.48112669
LOC107984346	2.779609932	2.48112669
INTS4	2.387730153	2.48112669
WHAMM	2.047305715	2.48112669
LOC102723465	1.861293729	2.48112669
ZNF223	1.751320887	2.48112669
SNORA2C	1.321928095	2.48112669
NUSAP1	1	2.48112669
F2RL3	0.874469118	2.48112669
RND3	4.546380038	2.476813697
DHX16	2.415037499	2.476813697
PLCD3	2.169925001	2.476813697
LOC105374809	2.10433666	2.476813697
CP	2.058893689	2.476813697
ZNF845	2	2.476813697
ZNF141	1.900464326	2.476813697
TMEM150B	1.847996907	2.476813697
BRF1	1.519374159	2.476813697
RAD54L	1.115477217	2.472487771
TIMP3	5.321928095	2.472487771
LOC105379273	4.831201664	2.472487771
SLC36A4	3.098733954	2.472487771
EPG5	2.854660637	2.472487771
MIR103B2	2.670538232	2.472487771
C12orf66	2.5360529	2.472487771
LOC100130172	2.459431619	2.472487771
IDH1-AS1	2.126532406	2.472487771
RHOT1	2.023846742	2.472487771
MZF1	1.925999419	2.472487771
NF2	1.900464326	2.472487771
UTRN	1.751320887	2.472487771
PCNX2	1.137503524	2.472487771
DEPDC1	0.678071905	2.472487771
GTSE1	0.519374159	2.472487771
HSF4	2.493988841	2.468148836
C7orf50	2.476813697	2.468148836
INTS6	2.212050477	2.468148836
PRIM2	2.137503524	2.468148836
DIS3L	2.081794091	2.468148836
LAG3	2	2.468148836
LOC102723703	1.61667136	2.468148836
CMTM4	1.432959407	2.468148836
GOLGA8B	1.137503524	2.468148836
ARID5B	3.401448435	2.463796811
ABHD5	2.993976212	2.463796811
AAMDC	2.881011964	2.463796811
ARHGEF11	2.722466024	2.463796811
USP41	2.14839184	2.463796811
COPS7B	2.081794091	2.463796811
TRIM5	1.9510904	2.463796811
NPIPA5	1.707819249	2.463796811
OFD1	1.5360529	2.463796811
IKZF1	1.502500341	2.463796811
ABCA7	0.678071905	2.463796811
ORC1	0.61667136	2.463796811
KDM1B	2.707819249	2.459431619
NKTR	2.252980741	2.459431619
OVGP1	1.938599455	2.459431619
GNB5	1.821029859	2.459431619
CARHSP1	1.61667136	2.459431619
LINC00528	1.415037499	2.459431619
LOC730202	1.242856524	2.459431619
LOC105372194	1.201633861	2.459431619
PCDHB2	0.519374159	2.459431619
LOC107986700	1.963474124	2.459431619
PDE8A	3.960388144	2.455053178
USP9Y	3.093109404	2.455053178
CFLAR	2.993976212	2.455053178
LNX1	2.273018494	2.455053178
SNHG10	2.081794091	2.455053178
KIN	2.047305715	2.455053178
GPSM2	2.011972642	2.455053178
MAMDC2	2	2.455053178
PPP2R1B	1.9510904	2.455053178
MIR342	1.938599455	2.455053178
POU2F2	1.887525271	2.455053178
PDS5B	1.861293729	2.455053178
FAM72C	1.847996907	2.455053178
WI2-87327B8.2	1.807354922	2.455053178
SGSM3	1.736965594	2.455053178
PLCXD1	1.378511623	2.455053178
KLRC4	1.341036918	2.455053178
GPR3	0.519374159	2.455053178
ZNF28	2.527737632	2.450661409
SLC12A8	2.485426827	2.450661409
TP53BP1	2.424026283	2.450661409
PRPF3	2.359895945	2.450661409
ZZZ3	2.126532406	2.450661409
RABEPK	2.023846742	2.450661409
INTS4P2	1.975752454	2.450661409
PMCH	1.765534746	2.450661409
TMEM143	1.502500341	2.450661409
CSF1	6.295845448	2.44625623
GALNT12	3.493988841	2.44625623
LOC151174	2.693022247	2.44625623
WTH3DI	2.576925182	2.44625623
FPGT-TNNI3K	2.544320516	2.44625623
MIR4519	2.137503524	2.44625623
SPDL1	1.793549123	2.44625623
VPS13A-AS1	1.751320887	2.44625623
LOC107986352	0.793549123	2.44625623
MIR7974	0.485426827	2.44625623
OSBPL9	2.387730153	2.44625623
SEPSECS-AS1	1.975752454	2.44625623
ZNF623	1.861293729	2.44625623
LOC107984384	3.87774425	2.441837559
SNORA59A	2.700439718	2.441837559
INTS7	2.359895945	2.441837559
CDPF1	2.232660757	2.441837559
PDIK1L	2.180572246	2.441837559
C19orf44	2.115477217	2.441837559
ANKZF1	1.736965594	2.441837559
LOC100287944	1.647698256	2.441837559
SACS	1.378511623	2.441837559
ARHGAP12	2.975752454	2.441837559
ZNF667-AS1	2.670538232	2.441837559
SOCS7	1.834576391	2.441837559
ZEB1-AS1	1.662965013	2.441837559
FRRS1	1.584962501	2.441837559
LOC105371520	0.975752454	2.441837559
SCIN	7.338067798	2.437405312
CD44	5.03562391	2.437405312
FZD7	3.268035087	2.437405312
PSMG3-AS1	2.867896464	2.437405312
LINC00959	2.793549123	2.437405312
SAMD8	2.736965594	2.437405312
ZNF605	2.61667136	2.437405312
SEC24B	2.527737632	2.437405312
ZBTB43	2.359895945	2.437405312
FAM3A	2.252980741	2.437405312
PHF14	1.9510904	2.437405312
ASCC2	1.847996907	2.437405312
ZNF384	1.751320887	2.437405312
HAUS5	1.30256277	2.437405312
MCM10	0.415037499	2.437405312
CLCNKA	0.222392421	2.437405312
PIGA	2.180572246	2.432959407
BCS1L	2.126532406	2.432959407
SPTBN1	1.552541023	2.432959407
MIR26A2	1.5360529	2.432959407
LOC101929384	4.783107376	2.432959407
PLPPR2	3.076102979	2.432959407
MFF	2.678071905	2.432959407
C16orf86	2.655351829	2.432959407
SCARNA22	2.459431619	2.432959407
LOC100506142	2.40599236	2.432959407
ANKRD42	2.273018494	2.432959407
ZCCHC6	2.14839184	2.432959407
LLGL1	2.126532406	2.432959407
RC3H1	2.058893689	2.432959407
SNORA36A	1.807354922	2.432959407
CTNNAL1	1.552541023	2.432959407
LOC105369933	1.070389328	2.432959407
LOC107983970	0.765534746	2.432959407
LILRB3	4.05600541	2.428499759
FOXN3-AS1	3.647698256	2.428499759
SLC25A29	2.814208593	2.428499759
SNX29	2.786596362	2.428499759
PAPD4	2.519374159	2.428499759
DCAF10	2.415037499	2.428499759
TRIP12	2.359895945	2.428499759
INPP5K	2.341036918	2.428499759
C7orf31	2.222392421	2.428499759
RBM23	1.9510904	2.428499759
PPP1R16A	1.925999419	2.428499759
LOC107987161	1.874469118	2.428499759
LOC105378268	1.736965594	2.428499759
ZNF773	1.159198595	2.428499759
LOC105373645	0.678071905	2.428499759
ZNF674-AS1	2.292781749	2.424026283
ARHGEF18	2.180572246	2.424026283
ATRIP	1.834576391	2.424026283
LOC101927045	2.800468536	2.424026283
GPR141	1.242856524	2.424026283
RHOH	0.485426827	2.424026283
RBP5	0.450661409	2.424026283
TLR3	4.641931313	2.419538892
GLIPR2	3.87774425	2.419538892
LINC01372	2.867896464	2.419538892
NMB	2.751320887	2.419538892
MTG2	2.03562391	2.419538892
ADCY9	1.900464326	2.419538892
CA5B	1.900464326	2.419538892
LIN7B	1.647698256	2.419538892
NCAPG2	1.263034406	2.419538892
ASPDH	0.707819249	2.419538892
MIR3682	3.592955291	2.415037499
ARSK	3.137503524	2.415037499
IFI44	2.913288367	2.415037499
GPRIN1	2.568842835	2.415037499
STX17	2.36923381	2.415037499
TNKS	2.282933963	2.415037499
TMEM177	2.169925001	2.415037499
IL23A	2.14839184	2.415037499
NSL1	1.913288367	2.415037499
TRAF4	1.779609932	2.415037499
E4F1	1.519374159	2.415037499
WDFY3-AS2	1.415037499	2.415037499
ANLN	1.180572246	2.415037499
PID1	0.584962501	2.415037499
LOC105374848	0.222392421	2.415037499
FAM159A	0.137503524	2.415037499
EME1	2.350497247	2.410522018
ACOX3	2.30256277	2.410522018
LOC105378649	2.263034406	2.410522018
TUBGCP4	2.137503524	2.410522018
MTERF2	2.126532406	2.410522018
LOC100133315	1.900464326	2.410522018
LOC105375546	0.975752454	2.410522018
PFKP	2.894009304	2.40599236
HSD17B1	1.600904045	2.40599236
TCP11L1	2.510961919	2.40599236
OASL	2.468148836	2.40599236
SDCCAG8	2.415037499	2.40599236
FAM156B	2.10433666	2.40599236
DCAF5	2.070389328	2.40599236
LRRC69	1.821029859	2.40599236
MAP10	1.751320887	2.40599236
USP53	1.751320887	2.40599236
ZNF341-AS1	1.61667136	2.40599236
CHAF1B	0.552541023	2.40599236
LOC105370910	3.9510904	2.401448435
TMEM38B	3.350497247	2.401448435
ZC3H14	2.292781749	2.401448435
THUMPD3	2.14839184	2.401448435
FAM120B	2.058893689	2.401448435
MGC27345	2.011972642	2.401448435
TRAPPC2	1.807354922	2.401448435
ICAM4	1.568842835	2.401448435
XXYLT1	1.378511623	2.401448435
GPBAR1	0.180572246	2.401448435
MELTF	3.62058641	2.401448435
DTX2	2.282933963	2.401448435
OSBPL7	1.263034406	2.401448435
ZNF525	3.237767647	2.396890153
ZNF763	3.087462841	2.396890153
SPRYD7	2.821029859	2.396890153
NRBP2	2.273018494	2.396890153
NAA35	2.263034406	2.396890153
SNAP47	2.191141487	2.396890153
GON4L	2.058893689	2.396890153
YY2	2.779609932	2.392317423
GFOD2	2.736965594	2.392317423
UBR2	2.441837559	2.392317423
COQ6	2.396890153	2.392317423
NUDT17	2.321928095	2.392317423
GPR89A	2.292781749	2.392317423
SLC30A6	2.263034406	2.392317423
CORO2A	2.242856524	2.392317423
AHCYL2	2.03562391	2.392317423
LINC00999	1.693022247	2.392317423
ZBTB46	1.647698256	2.392317423
LOC107983950	1.568842835	2.392317423
DPY19L1P2	1.450661409	2.392317423
ENOX2	1.415037499	2.392317423
HACD1	1.396890153	2.392317423
TMEM156	0.678071905	2.392317423
SMC2	1.600904045	2.387730153
LOC100507002	3.612745657	2.387730153
ZFYVE16	3.527737632	2.387730153
LOC100506606	3.341036918	2.387730153
ZNF354C	2.736965594	2.387730153
ATP11B	2.450661409	2.387730153
IDE	2.341036918	2.387730153
SP110	2.292781749	2.387730153
MIR423	2.282933963	2.387730153
SNORD133	2.212050477	2.387730153
MAN1B1-AS1	2.10433666	2.387730153
CCDC61	2.023846742	2.387730153
RECQL5	1.61667136	2.387730153
LOC101928227	1.519374159	2.387730153
PER2	1.359895945	2.387730153
ECRP	1.201633861	2.387730153
RNGTT	2.441837559	2.383128251
TMCC1-AS1	2.432959407	2.383128251
OPN1SW	2.655351829	2.383128251
KCTD13	2.252980741	2.383128251
OSBPL3	2.023846742	2.383128251
ARL17B	2.023846742	2.383128251
TTI1	1.765534746	2.383128251
IL3RA	1.263034406	2.383128251
LOC728715	0.584962501	2.383128251
FCER2	0.222392421	2.383128251
ZNF800	2.273018494	2.383128251
LOC105373077	1.874469118	2.383128251
LOC101060398	1.807354922	2.383128251
NUTM2D	1.432959407	2.383128251
ACTG1P20	1.378511623	2.383128251
ZMYND15	4.145677455	2.378511623
MIR4458HG	2.736965594	2.378511623
CD27	2.424026283	2.378511623
LOC101929089	2.169925001	2.378511623
ZNF451	2.058893689	2.378511623
C5orf30	1.938599455	2.378511623
GOLGA8O	1.807354922	2.378511623
LOC105372295	1.632268215	2.378511623
PMS2P7	1.321928095	2.378511623
WNT5A	1.159198595	2.378511623
SNAPC4	1.115477217	2.378511623
IL18R1	0.180572246	2.378511623
SLFNL1-AS1	1.30256277	2.373880175
SPHK1	4.574908836	2.373880175
ACE	4.435184072	2.373880175
ZNF691	2.14839184	2.373880175
DGCR11	1.975752454	2.373880175
LOC105373159	1.584962501	2.373880175
ADAM19	0.263034406	2.373880175
COL23A1	0.137503524	2.373880175
SLC25A25	2.359895945	2.373880175
CBR3	4.726104602	2.36923381
EPB41L3	3.023846742	2.36923381
PEX7	2.975752454	2.36923381
NR3C1	2.957295549	2.36923381
CYB5D1	2.560714954	2.36923381
SEZ6L2	2.560714954	2.36923381
LOC100506634	1.925999419	2.36923381
LOC100289473	1.600904045	2.36923381
NPAT	2.510961919	2.36923381
MIR641	2.180572246	2.36923381
CTPS2	1.5360529	2.36923381
VPS37A	2.900464326	2.364572432
CCDC92	2.758445322	2.364572432
OSM	2.519374159	2.364572432
XRCC4	2.468148836	2.364572432
MCOLN2	2.350497247	2.364572432
COX18	2.321928095	2.364572432
MIR6876	2.14839184	2.364572432
TRAPPC10	2.126532406	2.364572432
LOC101928021	2.023846742	2.364572432
IQCC	1.341036918	2.364572432
PYCR1	0.975752454	2.364572432
LOC102724596	0.707819249	2.364572432
TRG-AS1	4.596935142	2.359895945
LOC101928377	2.944858446	2.359895945
ZNF189	2.212050477	2.359895945
ZC3H6	2.212050477	2.359895945
ZBTB45	2.137503524	2.359895945
AMBRA1	2.10433666	2.359895945
ARFRP1	2.023846742	2.359895945
FAM192A	1.975752454	2.359895945
PAAF1	1.938599455	2.359895945
KMT2D	1.834576391	2.359895945
TSPYL2	1.765534746	2.359895945
ZNF212	1.693022247	2.359895945
TBC1D5	1.632268215	2.359895945
SPPL2B	1.450661409	2.359895945
CAPN15	1.242856524	2.359895945
LOC105379477	4.687434008	2.35520425
PIWIL4	3.588964431	2.35520425
LOC105371763	3.132028394	2.35520425
HEATR6	2.023846742	2.35520425
IGHMBP2	1.963474124	2.35520425
MAP3K4	1.847996907	2.35520425
KMT5C	1.023846742	2.35520425
DTX1	3.722466024	2.35520425
MLKL	2.632268215	2.35520425
SGMS1-AS1	2.592955291	2.35520425
CEP68	2.011972642	2.35520425
ZNF542P	1.887525271	2.35520425
MTMR12	1.847996907	2.35520425
LOC105370560	1.834576391	2.35520425
FAM174B	1.722466024	2.35520425
DNMBP-AS1	1.600904045	2.35520425
KCNIP2-AS1	1.468148836	2.35520425
PTCH2	1.047305715	2.35520425
LOC644762	0.821029859	2.35520425
DNAJB4	2.867896464	2.350497247
TM7SF3	2.744161096	2.350497247
NPFF	2.61667136	2.350497247
MAN1C1	2.61667136	2.350497247
LRIG1	2.476813697	2.350497247
C17orf80	2.10433666	2.350497247
UNK	2.058893689	2.350497247
MAP4K4	1.925999419	2.350497247
ZNF516	1.341036918	2.350497247
HOXB4	1.321928095	2.350497247
ZNF618	1.282933963	2.350497247
CCDC26	0.180572246	2.350497247
LOC100507564	3.14839184	2.345774837
CCDC90B	2.906890596	2.345774837
LOC105376577	2.722466024	2.345774837
LOC654342	2.647698256	2.345774837
LOC107986085	2.608809243	2.345774837
CBX7	2.450661409	2.345774837
RCAN3	2.30256277	2.345774837
LOC105372493	2.180572246	2.345774837
IFFO2	1.874469118	2.345774837
POGZ	1.807354922	2.345774837
LOC107986588	1.707819249	2.345774837
UTP15	2.341036918	2.341036918
LOC101929204	1.722466024	2.341036918
SCOC-AS1	1.61667136	2.341036918
MYEOV	1.396890153	2.341036918
MATK	6.42905797	2.341036918
LOC101928707	2.751320887	2.341036918
SMIM8	2.502500341	2.341036918
REPS1	2.292781749	2.341036918
CAPN7	2.222392421	2.341036918
RFX7	1.722466024	2.341036918
FAM73B	1.584962501	2.341036918
PDCD1LG2	5.285402219	2.336283388
USP30-AS1	4.821029859	2.336283388
HLA-F	3.647698256	2.336283388
SUPV3L1	2.981852653	2.336283388
RAB38	2.772589504	2.336283388
HAGHL	2.5360529	2.336283388
TMEM39A	2.432959407	2.336283388
LOC100996506	2.222392421	2.336283388
SLC39A8	2.081794091	2.336283388
WDR59	2.058893689	2.336283388
PIGN	2.058893689	2.336283388
SZT2	1.765534746	2.336283388
PPP2R3B	1.584962501	2.336283388
LOC105371056	0.847996907	2.336283388
TREML2	0.647698256	2.336283388
TBX3	0.263034406	2.336283388
LOC105374482	0.180572246	2.336283388
PBX3	3.247927513	2.331514144
COA1	1.468148836	2.331514144
LOC101927756	3.935459748	2.331514144
PINLYP	2.932313192	2.331514144
POLR3F	2.450661409	2.331514144
MIR103A2	2.396890153	2.331514144
NOL8	2.10433666	2.331514144
LOC102723786	1.887525271	2.331514144
RIN1	1.632268215	2.331514144
LINC00926	1.282933963	2.331514144
LOC100130476	0.736965594	2.331514144
SAMD4A	5.057450272	2.326729081
TMEM106B	4.107129875	2.326729081
MIR3685	3.287866259	2.326729081
ARHGEF12	3.081794091	2.326729081
APLF	3.070389328	2.326729081
GCC2	2.502500341	2.326729081
LOC105378698	2.387730153	2.326729081
TIGD1	2.359895945	2.326729081
ZBTB26	2.222392421	2.326729081
CBLL1	2.169925001	2.326729081
TOE1	2.081794091	2.326729081
ZNF669	2	2.326729081
PMS2P4	1.963474124	2.326729081
LAS1L	1.821029859	2.326729081
WDR90	1.201633861	2.326729081
KIF9-AS1	1.093109404	2.326729081
LOC105378526	1.023846742	2.326729081
P2RY8	0.975752454	2.326729081
RASAL1	0.874469118	2.326729081
SAA2-SAA4	0.137503524	2.326729081
NEIL3	0.485426827	2.321928095
DAGLA	3.326729081	2.321928095
BIN1	2.485426827	2.321928095
MAPK7	2.415037499	2.321928095
HUWE1	2.396890153	2.321928095
HERC2	2.252980741	2.321928095
POGLUT1	2.115477217	2.321928095
PHACTR4	2.058893689	2.321928095
LRIG2	1.887525271	2.321928095
LOC105369745	1.847996907	2.321928095
MMP23A	0.341036918	2.321928095
RASSF8-AS1	4.029747343	2.317111079
GPR137	2.841302254	2.317111079
ANKS1A	1.938599455	2.317111079
DKFZP434I0714	1.925999419	2.317111079
ZNF611	1.847996907	2.317111079
MIR3671	2.881011964	2.317111079
LOC105371502	2.640003864	2.317111079
SMC6	2.450661409	2.317111079
RBBP8	2.282933963	2.317111079
ARID4A	2.222392421	2.317111079
LOC101927151	1.963474124	2.317111079
MTMR8	1.900464326	2.317111079
DLGAP1-AS3	0.047305715	2.317111079
FAM47E-STBD1	5.118248967	2.312277925
PHACTR2	2.552541023	2.312277925
SMN1	2.544320516	2.312277925
LOC105377138	2.5360529	2.312277925
UPF3A	2.432959407	2.312277925
NUP214	2.03562391	2.312277925
TIA1	1.874469118	2.312277925
RPAP2	1.834576391	2.312277925
LOC105369781	1.793549123	2.312277925
C9orf41-AS1	1.693022247	2.312277925
MIR941-1	0.874469118	2.312277925
UBE2D4	2.700439718	2.307428525
RFX1	1.432959407	2.307428525
C11orf45	4.961931959	2.307428525
HLA-G	2.744161096	2.307428525
SLC9A7	2.693022247	2.307428525
NBAS	2.432959407	2.307428525
PTDSS2	2.273018494	2.307428525
AXIN1	2.14839184	2.307428525
LOC105372392	2.115477217	2.307428525
PPP2R2D	2.070389328	2.307428525
CARNMT1	1.9510904	2.307428525
UBN2	1.847996907	2.307428525
LOC105375740	3.132028394	2.30256277
IQCG	3.093109404	2.30256277
TFPT	2.854660637	2.30256277
BNIP1	2.592955291	2.30256277
RGPD8	2.576925182	2.30256277
LYPLAL1	2.527737632	2.30256277
LOC100507557	2.485426827	2.30256277
RALGAPB	2.387730153	2.30256277
ZNF321P	2.359895945	2.30256277
ALOX12	2.321928095	2.30256277
SNORD88C	2.252980741	2.30256277
CEP19	2.093109404	2.30256277
BEND3P3	1.765534746	2.30256277
IQCE	1.584962501	2.30256277
L3MBTL1	1.519374159	2.30256277
LOC101927727	0.415037499	2.30256277
COL9A2	3.364572432	2.297680549
PRKY	3.273018494	2.297680549
PLXNA3	2.485426827	2.297680549
LOC105370871	2.312277925	2.297680549
MAP7D3	2.212050477	2.297680549
NMRK1	2.115477217	2.297680549
SLC8A1	1.722466024	2.297680549
ELF2	1.600904045	2.297680549
TRIM73	1.502500341	2.297680549
KLHL17	1.023846742	2.297680549
LINC00278	3.62058641	2.292781749
LINC00865	3.476813697	2.292781749
RBM43	3.401448435	2.292781749
SNORA14B	3.153805336	2.292781749
ZNF137P	2.874469118	2.292781749
SLC41A3	2.476813697	2.292781749
TMEM168	2.341036918	2.292781749
SEMA6A-AS1	2.321928095	2.292781749
DPH5	2.273018494	2.292781749
DGCR14	2.212050477	2.292781749
ZSCAN21	2.159198595	2.292781749
ZC3HC1	2.14839184	2.292781749
FAM114A2	2.14839184	2.292781749
ST3GAL4	2.047305715	2.292781749
TRIM26	1.938599455	2.292781749
EYA3	1.751320887	2.292781749
FBXO41	1.519374159	2.292781749
LOC107986316	1.450661409	2.292781749
DPH3P1	1.415037499	2.292781749
SNORD116-19	1.222392421	2.292781749
ZNF670-ZNF695	1.159198595	2.292781749
S1PR4	0.975752454	2.292781749
SNORA50A	0.9510904	2.292781749
ESPL1	0.707819249	2.292781749
MIR378A	0.519374159	2.292781749
UBE2Q2P1	2.341036918	2.287866259
KIF13B	2.758445322	2.287866259
CAMSAP1	2.647698256	2.287866259
PXN	2.544320516	2.287866259
MIR23A	2.476813697	2.287866259
ARHGAP26	2.273018494	2.287866259
UBR3	2.232660757	2.287866259
LIN52	2.011972642	2.287866259
C19orf73	1.938599455	2.287866259
ZNF529-AS1	1.913288367	2.287866259
KCTD21	1.900464326	2.287866259
CDK10	1.807354922	2.287866259
ANKRD11	1.647698256	2.287866259
PCBP3	1.647698256	2.287866259
CYSRT1	1.584962501	2.287866259
NID1	0.584962501	2.287866259
LOC400464	3.929159759	2.282933963
PCGF5	3.115477217	2.282933963
LOC644656	3.005998741	2.282933963
SNX24	2.894009304	2.282933963
FBXO25	2.568842835	2.282933963
PNPLA8	2.502500341	2.282933963
UNC13B	2.502500341	2.282933963
RAB6C	2.476813697	2.282933963
PCNX1	2.331514144	2.282933963
CLCN5	2.30256277	2.282933963
FBXL17	2.222392421	2.282933963
TUBG2	2.191141487	2.282933963
LOC101060179	2.093109404	2.282933963
SNORA22	1.987927168	2.282933963
