Feature	Log2FC	-logFDR
MIR922	-0.16	0.10790539730952
MIR8075	-0.16	0.0655015487564322
MIR6770-3	-0.16	0.102372908709559
MICALL1	-0.16	0.769551078621726
MGARP	-0.16	0
MECP2	-0.16	0.508638306165727
MAPK6	-0.16	0.408935392973501
MAP1A	-0.16	0.0705810742857072
MAGEA3	-0.16	0.167491087293764
LRBA	-0.16	0.337242168318426
LPIN2	-0.16	0.221848749616356
LOC285593	-0.16	0.0655015487564322
LOC107987288	-0.16	0
LOC107987260	-0.16	0.148741651280925
LOC107986630	-0.16	0.0655015487564322
LOC107986304	-0.16	0.0705810742857072
LOC107986067	-0.16	0.0705810742857072
LOC107985334	-0.16	0.0757207139381183
LOC105377500	-0.16	0.167491087293764
LOC105376944	-0.16	0.167491087293764
LOC105376934	-0.16	0.0757207139381183
LOC105374263	-0.16	0.0757207139381183
LOC105373449	-0.16	0.0705810742857072
LOC105372798	-0.16	0.0655015487564322
LOC105372768	-0.16	0.0705810742857072
LOC105372602	-0.16	0.0705810742857072
LOC105372501	-0.16	0.0705810742857072
LOC105372236	-0.16	0.0705810742857072
LOC105372211	-0.16	0.0705810742857072
LOC105370680	-0.16	0
LOC105370467	-0.16	0
LOC105370092	-0.16	0.0655015487564322
LOC105369974	-0.16	0.0757207139381183
LOC105369904	-0.16	0.0705810742857072
LOC105369653	-0.16	0.167491087293764
LOC102724897	-0.16	0.0809219076239261
LOC101930023	-0.16	0.0969100130080564
LOC101928933	-0.16	0.0861861476162833
LOC101928274	-0.16	0.0915149811213502
LOC100505921	-0.16	0.0705810742857072
LINC00884	-0.16	0.102372908709559
LINC00400	-0.16	0.0705810742857072
LDB1	-0.16	0.2518119729938
LAT	-0.16	0.142667503568732
KLHL22	-0.16	0.657577319177794
KCNE3	-0.16	0.173925197299174
KBTBD4	-0.16	0.468521082957745
IP6K2	-0.16	0.301029995663981
IFT74	-0.16	0.387216143280264
IDI1	-0.16	0.0969100130080564
HSP90B1	-0.16	0.494850021680094
HSD17B12	-0.16	0.187086643357144
HNRNPC	-0.16	0.346787486224656
HKR1	-0.16	0.408935392973501
HIF1AN	-0.16	0.958607314841775
HIC2	-0.16	0.244125144327509
GORAB	-0.16	0.318758762624413
GLIDR	-0.16	0.102372908709559
GINS1	-0.16	0.113509274827518
FAM172A	-0.16	0.42021640338319
FAM168B	-0.16	0.823908740944319
FAM129C	-0.16	0.167491087293764
EPG5	-0.16	0.236572006437063
EIF3G	-0.16	0.481486060122113
DYNC1I2	-0.16	0.657577319177794
DTD1	-0.16	0.283996656365201
DPH5	-0.16	0.167491087293764
DNASE1L2	-0.16	0.0705810742857072
DCTN1	-0.16	0.744727494896694
CSTF3	-0.16	0.193820026016113
CRAT	-0.16	0.508638306165727
CPSF2	-0.16	0.522878745280338
COPB1	-0.16	0.619788758288394
CLPX	-0.16	0.886056647693163
CLCF1	-0.16	0.0705810742857072
CIB2	-0.16	0.0915149811213502
CHEK2	-0.16	0.309803919971486
CEP83	-0.16	0.537602002101044
CD27-AS1	-0.16	0.161150909262745
CD151	-0.16	0.455931955649724
CCAR1	-0.16	0.397940008672038
CAMSAP1	-0.16	0.443697499232713
CACNA1C-AS2	-0.16	0.0655015487564322
C2CD4D	-0.16	0.0655015487564322
C18orf25	-0.16	0.443697499232713
BRD4	-0.16	0.769551078621726
BLZF1	-0.16	0.259637310505756
BCKDHB	-0.16	0.207608310501746
BCDIN3D	-0.16	0.301029995663981
ATR	-0.16	0.259637310505756
ATP6V1A	-0.16	0.2518119729938
ARMC4P1	-0.16	0.0809219076239261
ARHGAP30	-0.16	0.602059991327962
AOC2	-0.16	0.0705810742857072
ANO5	-0.16	0.0809219076239261
ADM2	-0.16	0.0705810742857072
ABCA6	-0.16	0.0655015487564322
ZNRF1	-0.17	0.1249387366083
ZNF776	-0.17	0.207608310501746
ZNF761	-0.17	0.481486060122113
ZNF705E	-0.17	0.0757207139381183
ZNF614	-0.17	0.301029995663981
ZNF416	-0.17	0.408935392973501
ZNF334	-0.17	0.193820026016113
ZNF282	-0.17	0.552841968657781
ZNF268	-0.17	0.585026652029182
ZNF207	-0.17	0.494850021680094
ZER1	-0.17	0.214670164989233
ZC3H14	-0.17	0.397940008672038
WDTC1	-0.17	0.193820026016113
UCHL5	-0.17	0.229147988357856
UBE2Q2P1	-0.17	0.142667503568732
TULP3	-0.17	0.376750709602099
TSEN15	-0.17	0.42021640338319
TRPM7	-0.17	0.259637310505756
TRIAP1	-0.17	0.154901959985743
TOB2	-0.17	0.387216143280264
TMEM69	-0.17	0.387216143280264
TMEM55A	-0.17	0.229147988357856
TIGAR	-0.17	0.292429823902064
THSD7A	-0.17	0.0705810742857072
THNSL1	-0.17	0.142667503568732
TEX41	-0.17	0.0809219076239261
TCP11L1	-0.17	0.886056647693163
TBC1D31	-0.17	0.522878745280338
TACC3	-0.17	0.823908740944319
SYPL2	-0.17	0.0861861476162833
SUPT16H	-0.17	0.318758762624413
SNORD4B	-0.17	0.0757207139381183
SNORD19B	-0.17	0.0969100130080564
SNORD108	-0.17	0.0757207139381183
SNORA50A	-0.17	0.0757207139381183
SMARCA5	-0.17	0.657577319177794
SLC4A3	-0.17	0.0861861476162833
SH3KBP1	-0.17	0.221848749616356
SFMBT1	-0.17	0.677780705266081
SENP5	-0.17	0.602059991327962
SCP2	-0.17	0.769551078621726
RPL13A	-0.17	0.214670164989233
RPL10A	-0.17	0.154901959985743
RNMT	-0.17	0.920818753952375
RHPN1-AS1	-0.17	0.0809219076239261
RASSF3	-0.17	0.2518119729938
RALGPS1	-0.17	0.207608310501746
PSME4	-0.17	0.455931955649724
PROSER1	-0.17	0.638272163982407
PRKDC	-0.17	0.161150909262745
PPP1R8	-0.17	0.920818753952375
PPP1R12B	-0.17	0.229147988357856
PLPP7	-0.17	0.0705810742857072
PLAGL1	-0.17	0.200659450546418
PIWIL2	-0.17	0.167491087293764
PIK3C3	-0.17	0.346787486224656
PIGP	-0.17	0.309803919971486
PEX5	-0.17	0.207608310501746
PDK3	-0.17	0.154901959985743
PDCL	-0.17	0.677780705266081
PCOLCE	-0.17	0.136677139879544
OGN	-0.17	0
NUB1	-0.17	0.283996656365201
NRADDP	-0.17	0.0705810742857072
NFKBID	-0.17	0.468521082957745
NBEAL2	-0.17	0.259637310505756
NAA20	-0.17	0.214670164989233
MRPS10	-0.17	0.443697499232713
MPHOSPH10	-0.17	0.431798275933005
MOSPD3	-0.17	0.236572006437063
MORF4L2	-0.17	0.309803919971486
MIR6829	-0.17	0.167491087293764
MIR6501	-0.17	0.229147988357856
MIR4737	-0.17	0.0861861476162833
MASP2	-0.17	0.119186407719209
MAP3K1	-0.17	0.142667503568732
LYRM1	-0.17	0.154901959985743
LOC84214	-0.17	0.0969100130080564
LOC645513	-0.17	0.207608310501746
LOC399715	-0.17	0.0757207139381183
LOC107986084	-0.17	0.161150909262745
LOC107985942	-0.17	0.0809219076239261
LOC107985497	-0.17	0.0809219076239261
LOC107985304	-0.17	0.275724130399211
LOC107984859	-0.17	0
LOC107984849	-0.17	0.0915149811213502
LOC107984333	-0.17	0.0705810742857072
LOC107984035	-0.17	0.0809219076239261
LOC105378683	-0.17	0.0861861476162833
LOC105378586	-0.17	0.161150909262745
LOC105378550	-0.17	0.0705810742857072
LOC105376615	-0.17	0.167491087293764
LOC105375513	-0.17	0.0915149811213502
LOC105373637	-0.17	0.0915149811213502
LOC105373404	-0.17	0.0757207139381183
LOC105371860	-0.17	0.0809219076239261
LOC105370876	-0.17	0.0705810742857072
LOC105369961	-0.17	0.0705810742857072
LOC105369670	-0.17	0.0705810742857072
LOC102724081	-0.17	0.0705810742857072
LOC102723722	-0.17	0.113509274827518
LOC101928077	-0.17	0.0809219076239261
LOC100996716	-0.17	0.173925197299174
LOC100507388	-0.17	0.0705810742857072
LOC100507250	-0.17	0.0757207139381183
LOC100420587	-0.17	0.0809219076239261
LOC100128233	-0.17	0
LINC01125	-0.17	0.0861861476162833
LINC00854	-0.17	0.187086643357144
LINC00665	-0.17	0.0861861476162833
LINC-PINT	-0.17	0.161150909262745
LCMT1-AS2	-0.17	0.0705810742857072
LASP1	-0.17	0.602059991327962
IPO5P1	-0.17	0.214670164989233
INTS4P1	-0.17	0.102372908709559
INPP4A	-0.17	0.494850021680094
ILKAP	-0.17	0.744727494896694
IKZF1	-0.17	0.42021640338319
IGFBP2	-0.17	0.0809219076239261
ICA1L	-0.17	0.102372908709559
HSPE1-MOB4	-0.17	0.229147988357856
HSD17B7	-0.17	0.113509274827518
HNRNPUL2-BSCL2	-0.17	0.886056647693163
HNRNPL	-0.17	0.356547323513813
HLCS	-0.17	0.853871964321762
HIST1H3G	-0.17	0
GPX2	-0.17	0.0757207139381183
GPR75-ASB3	-0.17	0.283996656365201
GPD2	-0.17	0.677780705266081
GNPDA2	-0.17	0.337242168318426
GMEB1	-0.17	0.387216143280264
GLTPD2	-0.17	0.0809219076239261
GID8	-0.17	0.920818753952375
GAB3	-0.17	0.221848749616356
FUS	-0.17	0.236572006437063
FRG1HP	-0.17	0.113509274827518
FRAT2	-0.17	0.522878745280338
FPGT-TNNI3K	-0.17	0.180456064458131
EPT1	-0.17	0.113509274827518
EIF2AK3	-0.17	0.455931955649724
DHRS13	-0.17	0.193820026016113
DCAF16	-0.17	0.148741651280925
DCAF11	-0.17	0.657577319177794
CTAGE8	-0.17	0.0809219076239261
CNFN	-0.17	0.161150909262745
CERS6	-0.17	0.397940008672038
CENPW	-0.17	0.173925197299174
CDKL4	-0.17	0.0705810742857072
CDHR3	-0.17	0.0705810742857072
CCDC40	-0.17	0.0915149811213502
CCDC188	-0.17	0.0861861476162833
C7orf55-LUC7L2	-0.17	0.494850021680094
C11orf21	-0.17	0.283996656365201
C10orf2	-0.17	0.1249387366083
BRK1	-0.17	0.259637310505756
BORCS5	-0.17	0.283996656365201
BAHD1	-0.17	0.537602002101044
ATP2A1	-0.17	0.102372908709559
ATG101	-0.17	0.657577319177794
ASH1L	-0.17	0.301029995663981
ARFGEF1	-0.17	0.698970004336019
APOOP5	-0.17	0.0705810742857072
APLF	-0.17	0.221848749616356
ANP32A	-0.17	0.494850021680094
ALG1L9P	-0.17	0.0861861476162833
ADORA1	-0.17	0.494850021680094
ACSL4	-0.17	0.102372908709559
ACOT2	-0.17	0.259637310505756
ABHD10	-0.17	0.356547323513813
AAED1	-0.17	0.267606240177031
ZSCAN5A	-0.18	0.292429823902064
ZNF83	-0.18	0.494850021680094
ZNF664	-0.18	0.301029995663981
ZNF562	-0.18	0.161150909262745
ZNF407	-0.18	0.522878745280338
ZNF304	-0.18	0.267606240177031
ZNF248	-0.18	0.508638306165727
ZNF189	-0.18	0.537602002101044
ZNF142	-0.18	0.744727494896694
ZBED6	-0.18	0.397940008672038
XIST	-0.18	0.0861861476162833
WDR82	-0.18	0.721246399047171
WDR27	-0.18	0.207608310501746
VILL	-0.18	0.318758762624413
USP10	-0.18	0.187086643357144
UNKL	-0.18	0.1249387366083
UIMC1	-0.18	0.455931955649724
UBTF	-0.18	0.698970004336019
UBR4	-0.18	0.2518119729938
UBAP1L	-0.18	0.167491087293764
TRIM16	-0.18	0.187086643357144
TRAIP	-0.18	0.387216143280264
TMA16	-0.18	0.283996656365201
TIAM2	-0.18	0.148741651280925
TARSL2	-0.18	0.443697499232713
SYT11	-0.18	0.42021640338319
STRADA	-0.18	0.602059991327962
STAG1	-0.18	0.408935392973501
SSFA2	-0.18	0.602059991327962
SRSF5	-0.18	0.244125144327509
SRC	-0.18	0.769551078621726
SPIN3	-0.18	0.481486060122113
SPATA18	-0.18	0.244125144327509
SPAG1	-0.18	0.221848749616356
SNX13	-0.18	0.657577319177794
SNORA27	-0.18	0.0861861476162833
SNHG16	-0.18	0.130768280269024
SMG1P6	-0.18	0.259637310505756
SLIT2	-0.18	0.0809219076239261
SLC45A4	-0.18	0.102372908709559
RYR3	-0.18	0.10790539730952
RTN3	-0.18	0.455931955649724
RSRC2	-0.18	0.42021640338319
RRAGC	-0.18	1
RFC1	-0.18	0.744727494896694
RDH10	-0.18	0.408935392973501
RAD50	-0.18	0.522878745280338
PVRIG	-0.18	0.167491087293764
PTK2B	-0.18	0.602059991327962
PRCD	-0.18	0.0861861476162833
PQLC3	-0.18	0.200659450546418
PPP3CB-AS1	-0.18	0.148741651280925
PPP2R5A	-0.18	0.481486060122113
PPM1G	-0.18	0.309803919971486
PPIG	-0.18	0.494850021680094
PLAU	-0.18	0.167491087293764
PLA2G12A	-0.18	0.366531544420413
PIP5K1A	-0.18	0.677780705266081
PARD6G	-0.18	0.0809219076239261
PAPD7	-0.18	0.455931955649724
PACSIN3	-0.18	0.0809219076239261
ONECUT3	-0.18	0.0809219076239261
OLFM2	-0.18	0.10790539730952
NUTM2B	-0.18	0.187086643357144
NUP54	-0.18	0.2518119729938
NUP50	-0.18	0.744727494896694
NEK4	-0.18	0.698970004336019
NCAPG2	-0.18	0.167491087293764
MXRA7	-0.18	0.119186407719209
MTMR1	-0.18	1.0268721464003
MS4A6E	-0.18	0.0809219076239261
MPZL1	-0.18	0.283996656365201
MLLT4	-0.18	0.602059991327962
MIR4453	-0.18	0.0757207139381183
MIR34A	-0.18	0.0809219076239261
MIR1233-2	-0.18	0.187086643357144
MED28	-0.18	0.823908740944319
MAP4K4	-0.18	0.327902142064282
MAML1	-0.18	0.552841968657781
LUZP1	-0.18	0.795880017344075
LOC399716	-0.18	0.0757207139381183
LOC107987093	-0.18	0.119186407719209
LOC107986649	-0.18	0.180456064458131
LOC107986561	-0.18	0.0757207139381183
LOC107986476	-0.18	0.0757207139381183
LOC107984043	-0.18	0.161150909262745
LOC107983947	-0.18	0.0861861476162833
LOC105379123	-0.18	0.0809219076239261
LOC105378298	-0.18	0.267606240177031
LOC105376898	-0.18	0.0809219076239261
LOC105374334	-0.18	0.0757207139381183
LOC105371770	-0.18	0.0757207139381183
LOC105370047	-0.18	0.0809219076239261
LOC105369915	-0.18	0
LOC102724698	-0.18	0.136677139879544
LOC102724149	-0.18	0.2518119729938
LOC101929679	-0.18	0
LOC101929057	-0.18	0.130768280269024
LOC101929004	-0.18	0.0915149811213502
LOC101928865	-0.18	0.0809219076239261
LOC101928415	-0.18	0.142667503568732
LOC101927204	-0.18	0.173925197299174
LOC100506497	-0.18	0.1249387366083
LOC100506235	-0.18	0.0809219076239261
LOC100505942	-0.18	0.0757207139381183
LOC100133331	-0.18	0.193820026016113
LINC00933	-0.18	0.0809219076239261
LINC00910	-0.18	0.0861861476162833
KCND3	-0.18	0.0915149811213502
JAG2	-0.18	0.200659450546418
IRF2BPL	-0.18	0.481486060122113
IL17C	-0.18	0
HYAL3	-0.18	0.397940008672038
HSDL2	-0.18	0.376750709602099
HMGN3	-0.18	0.537602002101044
HIST2H3D	-0.18	0.0861861476162833
HBCBP	-0.18	0
GTF3C5	-0.18	0.455931955649724
GSPT1	-0.18	0.346787486224656
GPR146	-0.18	0.0809219076239261
GNG2	-0.18	0.207608310501746
GCNT7	-0.18	0.102372908709559
FOSL2	-0.18	0.0861861476162833
FLRT1	-0.18	0.0809219076239261
FAU	-0.18	0.214670164989233
FAR2P1	-0.18	0.173925197299174
FAM200A	-0.18	0.229147988357856
EYA3	-0.18	0.2518119729938
ERBIN	-0.18	0.619788758288394
ECM2	-0.18	0.0809219076239261
DNAJC21	-0.18	0.494850021680094
DIAPH1	-0.18	0.958607314841775
DDX3Y	-0.18	0
CUL4A	-0.18	0.327902142064282
CTSV	-0.18	0.0757207139381183
CNOT10	-0.18	0.677780705266081
CKMT2	-0.18	0.0809219076239261
CHD4	-0.18	0.721246399047171
CHAC2	-0.18	0.0915149811213502
CEP162	-0.18	0.200659450546418
CCDC144B	-0.18	0.0915149811213502
CCDC142	-0.18	0.585026652029182
CASP2	-0.18	0.318758762624413
BCAS3	-0.18	0.154901959985743
ATN1	-0.18	0.221848749616356
ASL	-0.18	0.275724130399211
APOL3	-0.18	0.0861861476162833
ANKRD13A	-0.18	0.552841968657781
ANKRA2	-0.18	0.167491087293764
ANGPT1	-0.18	0
ANAPC1P1	-0.18	0.0915149811213502
AHCYL2	-0.18	0.376750709602099
ADD1	-0.18	1.05551732784983
ADAM20	-0.18	0.0757207139381183
ABALON	-0.18	0.309803919971486
ZNF789	-0.19	0.318758762624413
ZNF740	-0.19	0.744727494896694
ZNF587B	-0.19	0.468521082957745
ZNF491	-0.19	0.0861861476162833
ZNF432	-0.19	0.508638306165727
ZNF30	-0.19	0.2518119729938
YWHAB	-0.19	0.769551078621726
XPO4	-0.19	0.387216143280264
WNT2B	-0.19	0.136677139879544
VAMP3	-0.19	0.259637310505756
UBOX5-AS1	-0.19	0.167491087293764
TSPAN17	-0.19	0.769551078621726
TRRAP	-0.19	0.337242168318426
TMEM38A	-0.19	0.102372908709559
TMEM241	-0.19	0.113509274827518
TMEM160	-0.19	0.309803919971486
TMED10	-0.19	0.552841968657781
TESK2	-0.19	0.229147988357856
TBPL1	-0.19	0.309803919971486
TAF1	-0.19	0.552841968657781
SYNJ2BP	-0.19	0.468521082957745
SRSF7	-0.19	0.619788758288394
SRCAP	-0.19	0.698970004336019
SRBD1	-0.19	0.481486060122113
SPC24	-0.19	0.167491087293764
SNX12	-0.19	0.292429823902064
SNORD79	-0.19	0.148741651280925
SNORD4A	-0.19	0.102372908709559
SNORD14B	-0.19	0.113509274827518
SNORD142	-0.19	0.0809219076239261
SNORA51	-0.19	0.0915149811213502
SNORA41	-0.19	0.0915149811213502
SNAPC1	-0.19	0.180456064458131
SMC6	-0.19	0.552841968657781
SMC5-AS1	-0.19	0.0861861476162833
SLF2	-0.19	0.795880017344075
SLC2A3	-0.19	1.20065945054642
SLC25A5-AS1	-0.19	0.214670164989233
SLC25A3	-0.19	0.2518119729938
SLC19A1	-0.19	0.958607314841775
SETD7	-0.19	0.292429823902064
RRS1	-0.19	0.148741651280925
RRAD	-0.19	0.0861861476162833
RPS9	-0.19	0.167491087293764
RPS13	-0.19	0.207608310501746
ROGDI	-0.19	0.522878745280338
RMDN1	-0.19	0.657577319177794
RIMBP3	-0.19	0.173925197299174
RGPD8	-0.19	0.161150909262745
RBM12	-0.19	1.03151705144606
PSEN1	-0.19	0.337242168318426
PRPS1L1	-0.19	0.0861861476162833
PRKCA	-0.19	0.619788758288394
PRKAG2-AS1	-0.19	0.102372908709559
POLR2B	-0.19	0.958607314841775
POGK	-0.19	0.698970004336019
PLAA	-0.19	0.853871964321762
PHTF1	-0.19	0.275724130399211
PHOX2A	-0.19	0.0861861476162833
PCMT1	-0.19	0.455931955649724
PAWR	-0.19	0.130768280269024
PARP4	-0.19	0.795880017344075
P2RY1	-0.19	0.130768280269024
NUP160	-0.19	0.677780705266081
NSUN3	-0.19	0.337242168318426
NLK	-0.19	1.10237290870956
NIPAL2	-0.19	0.327902142064282
NEMP1	-0.19	0.537602002101044
NBR1	-0.19	0.356547323513813
MTRF1L	-0.19	0.214670164989233
MIR6819	-0.19	0.602059991327962
MIR6752	-0.19	0.136677139879544
MIR452	-0.19	0.0969100130080564
METTL2B	-0.19	0.187086643357144
MBIP	-0.19	0.301029995663981
MAP2K1	-0.19	0.327902142064282
MAGT1	-0.19	0.677780705266081
LSM12	-0.19	0.537602002101044
LRRN1	-0.19	0
LRRC37B	-0.19	0.193820026016113
LRPPRC	-0.19	0.508638306165727
LOC729737	-0.19	0.431798275933005
LOC728099	-0.19	0
LOC107986761	-0.19	0.0809219076239261
LOC107986524	-0.19	0.10790539730952
LOC107985784	-0.19	0
LOC107984952	-0.19	0.0861861476162833
LOC107984643	-0.19	0.229147988357856
LOC105378473	-0.19	0
LOC105378104	-0.19	0.113509274827518
LOC105377223	-0.19	0.180456064458131
LOC105376819	-0.19	0.0969100130080564
LOC105376486	-0.19	0.1249387366083
LOC105376425	-0.19	0.0915149811213502
LOC105374806	-0.19	0.0809219076239261
LOC105373836	-0.19	0.0861861476162833
LOC105373736	-0.19	0.0809219076239261
LOC105371362	-0.19	0.1249387366083
LOC105369816	-0.19	0.0969100130080564
LOC102723828	-0.19	0.10790539730952
LOC101927610	-0.19	0
LOC101927181	-0.19	0.0915149811213502
LOC101927178	-0.19	0.397940008672038
LOC101060389	-0.19	0.136677139879544
LOC100996756	-0.19	0.0915149811213502
LOC100505715	-0.19	0.0969100130080564
LOC100422556	-0.19	0.0809219076239261
LINC01252	-0.19	0.0809219076239261
LINC00571	-0.19	0.0809219076239261
KPNA7	-0.19	0.0809219076239261
KLHL21	-0.19	0.318758762624413
KIF1B	-0.19	0.431798275933005
KIAA0355	-0.19	0.537602002101044
HIST1H2BC	-0.19	0.0915149811213502
GOLGA4	-0.19	0.638272163982407
GKAP1	-0.19	0.180456064458131
FARP1	-0.19	0.337242168318426
FAM20B	-0.19	0.568636235841013
FAM133CP	-0.19	0.0861861476162833
FAM118A	-0.19	0.130768280269024
FAM114A2	-0.19	0.721246399047171
ECHDC2	-0.19	0.337242168318426
DUSP15	-0.19	0
DNAH10	-0.19	0.0915149811213502
DCUN1D5	-0.19	0.292429823902064
DCST2	-0.19	0.0861861476162833
DAPK3	-0.19	0.508638306165727
DACT1	-0.19	0.0861861476162833
CYSLTR2	-0.19	0.0969100130080564
CUL7	-0.19	0.537602002101044
CTNNA1	-0.19	0.677780705266081
CSE1L	-0.19	0.267606240177031
CSAD	-0.19	0.142667503568732
CLTC	-0.19	0.397940008672038
CETP	-0.19	0.0969100130080564
CEP170	-0.19	0.408935392973501
CDKN2B-AS1	-0.19	0.148741651280925
CDK8	-0.19	0.585026652029182
C6orf120	-0.19	0.721246399047171
C17orf53	-0.19	0.161150909262745
BBS7	-0.19	0.327902142064282
B3GALNT1	-0.19	0.187086643357144
AVPR2	-0.19	0.119186407719209
ATP8B4	-0.19	0.193820026016113
ATP23	-0.19	0.327902142064282
ATG5	-0.19	0.795880017344075
APOBEC3B	-0.19	0.259637310505756
APC	-0.19	1.13667713987954
AKIRIN1	-0.19	0.568636235841013
AIP	-0.19	0.585026652029182
ADAT3	-0.19	0.455931955649724
ABCD4	-0.19	0.187086643357144
ABCD2	-0.19	0
ABCA11P	-0.19	0.301029995663981
ZNF84	-0.20	0.366531544420413
ZNF580	-0.20	0.602059991327962
ZNF570	-0.20	0.259637310505756
ZNF557	-0.20	0.920818753952375
ZNF322	-0.20	0.408935392973501
ZNF316	-0.20	0.494850021680094
ZNF234	-0.20	0.508638306165727
ZNF212	-0.20	0.552841968657781
ZNF182	-0.20	0.267606240177031
WIPF2	-0.20	0.455931955649724
WASF2	-0.20	1.21467016498923
UST	-0.20	0.113509274827518
USP14	-0.20	0.200659450546418
UEVLD	-0.20	0.537602002101044
UBXN1	-0.20	0.481486060122113
TRNT1	-0.20	0.522878745280338
TRIM58	-0.20	0.10790539730952
TRIB2	-0.20	0.229147988357856
TNFSF13B	-0.20	0.173925197299174
TMED8	-0.20	0.193820026016113
SYMPK	-0.20	0.823908740944319
SUCLG2	-0.20	0.522878745280338
SNORD12	-0.20	0.0915149811213502
SNORD109A	-0.20	0.0915149811213502
SNORA69	-0.20	0.0861861476162833
SNHG19	-0.20	0.136677139879544
SLMAP	-0.20	0.677780705266081
SLC39A5	-0.20	0.0969100130080564
SLC35D1	-0.20	0.42021640338319
SLAIN2	-0.20	0.744727494896694
SHC1	-0.20	0.376750709602099
SEMA3F-AS1	-0.20	0.259637310505756
SELT	-0.20	0.522878745280338
SCUBE3	-0.20	0.0915149811213502
SCARNA28	-0.20	0.102372908709559
RRAGA	-0.20	0.657577319177794
RNF139-AS1	-0.20	0.0915149811213502
RFC5	-0.20	0.397940008672038
RBM12B-AS1	-0.20	0.148741651280925
RBL1	-0.20	0.161150909262745
RASGEF1C	-0.20	0.0861861476162833
POLQ	-0.20	0.187086643357144
PLXNA2	-0.20	0.236572006437063
PLEKHA4	-0.20	0.0969100130080564
PLEKHA3	-0.20	0.346787486224656
PIGN	-0.20	0.522878745280338
PIGK	-0.20	0.42021640338319
PGRMC1	-0.20	0.769551078621726
PAIP2	-0.20	0.853871964321762
OTUD3	-0.20	0.356547323513813
OSBPL11	-0.20	0.721246399047171
ORMDL1	-0.20	0.468521082957745
OLA1	-0.20	0.318758762624413
NUP62CL	-0.20	0.0915149811213502
NUDT15	-0.20	0.244125144327509
NUDT13	-0.20	0.180456064458131
NOTCH1	-0.20	0.769551078621726
NIN	-0.20	0.619788758288394
NAPG	-0.20	0.522878745280338
NAA15	-0.20	0.214670164989233
MYH3	-0.20	0.259637310505756
MPLKIP	-0.20	0.677780705266081
MLEC	-0.20	1.0087739243075
MIR6852	-0.20	0.200659450546418
MIR6848	-0.20	0.301029995663981
MIR6813	-0.20	0.309803919971486
MIR6780B	-0.20	0.0915149811213502
METTL15	-0.20	0.376750709602099
MCTS1	-0.20	0.481486060122113
MAZ	-0.20	0.958607314841775
LRRC37A	-0.20	0.346787486224656
LOC401052	-0.20	0.1249387366083
LOC107987289	-0.20	0.10790539730952
LOC107986765	-0.20	0
LOC107986656	-0.20	0
LOC107986597	-0.20	0.0861861476162833
LOC107986496	-0.20	0.0861861476162833
LOC107985931	-0.20	0.102372908709559
LOC107985298	-0.20	0.102372908709559
LOC107984413	-0.20	0
LOC107984346	-0.20	0.0915149811213502
LOC105379752	-0.20	0.102372908709559
LOC105376982	-0.20	0.187086643357144
LOC105373883	-0.20	0.0861861476162833
LOC105372976	-0.20	0.10790539730952
LOC105372356	-0.20	0.0915149811213502
LOC105371894	-0.20	0.102372908709559
LOC105369436	-0.20	0.0969100130080564
LOC102724397	-0.20	0.136677139879544
LOC101927837	-0.20	0.154901959985743
LOC101927598	-0.20	0
LOC100128288	-0.20	0.113509274827518
LINC00852	-0.20	0.136677139879544
LINC00628	-0.20	0
LINC00398	-0.20	0.0969100130080564
LCP1	-0.20	0.236572006437063
KLHDC10	-0.20	0.638272163982407
KLC3	-0.20	0.154901959985743
KIAA1211	-0.20	0.102372908709559
KIAA0586	-0.20	0.677780705266081
KCNMB1	-0.20	0.161150909262745
JADE1	-0.20	0.602059991327962
IMPDH1	-0.20	0.552841968657781
IL17D	-0.20	0.102372908709559
HNRNPUL1	-0.20	0.853871964321762
HECTD1	-0.20	0.958607314841775
HDAC1	-0.20	1.23657200643706
HAND2	-0.20	0.187086643357144
GRK3	-0.20	0.481486060122113
GPBP1L1	-0.20	0.958607314841775
GLUD1P3	-0.20	0.187086643357144
GLTSCR2-AS1	-0.20	0.119186407719209
GLTSCR1	-0.20	0.187086643357144
FTX	-0.20	0.207608310501746
FBXO22	-0.20	0.356547323513813
FAM229B	-0.20	0.102372908709559
FAM173B	-0.20	0.292429823902064
FAM111B	-0.20	0.0915149811213502
ESR2	-0.20	0.0861861476162833
EPB41L4A	-0.20	0.229147988357856
EFNA4	-0.20	0.387216143280264
EDEM3	-0.20	0.769551078621726
DYRK3	-0.20	0.0969100130080564
DYNLL2	-0.20	0.366531544420413
CYP2R1	-0.20	0.552841968657781
CTAGE10P	-0.20	0.113509274827518
COTL1	-0.20	0.187086643357144
CNPPD1	-0.20	0.431798275933005
CLINT1	-0.20	0.823908740944319
CLCN3	-0.20	1.31875876262441
CLASP2	-0.20	0.920818753952375
CENPN	-0.20	0.301029995663981
CELSR3-AS1	-0.20	0
CELF1	-0.20	0.920818753952375
CDK7	-0.20	0.721246399047171
CCNJ	-0.20	0.346787486224656
CCM2L	-0.20	0.0915149811213502
CC2D2A	-0.20	0.387216143280264
C7orf55	-0.20	0.267606240177031
C19orf18	-0.20	0.0969100130080564
C18orf21	-0.20	0.769551078621726
BMP10	-0.20	0
AVEN	-0.20	0.244125144327509
